form	lemma	POS	morph
imponas	impono	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2
[	[	PUNC	MORPH=empty
tibi	tu	PROper	Case=Dat|Numb=Sing
]	]	PUNC	MORPH=empty
?	?	PUNC	MORPH=empty
hic	hic1	PROdem	Case=Nom|Gend=Masc
Melanippum	Melanippus	NOMpro	Case=Acc|Numb=Sing
intra	intra2	PRE	MORPH=empty
traiectus	traicio	VER	Case=Acc|Numb=Sing|Gend=Masc
nemorum	nemus	NOMcom	Case=Gen|Numb=Plur
,	,	PUNC	MORPH=empty
in	in	PRE	MORPH=empty
salti	saltus2	NOMcom	Case=Abl|Numb=Sing
faucibus	FAUX	NOMcom	Case=Abl|Numb=Plur
constitit	consisto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
cognovit	cognosco	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
sensit	sentio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
";"	";"	PUNC	MORPH=empty
conlocat	colloco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sese	sui1	PROref	Case=Acc|Numb=Sing
[	[	PUNC	MORPH=empty
in	in	PRE	MORPH=empty
locum	locus	NOMcom	Case=Acc|Numb=Sing
celsum	celsus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
";"	";"	PUNC	MORPH=empty
hinc	hinc	ADV	Deg=Pos
manibus	manus1	NOMcom	Case=Abl|Numb=Plur
rapere	rapio	VER	Mood=Inf|Tense=Pres|Voice=Act
raudus	raudus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
saxeum	saxeus	ADJqua	Case=Acc|Numb=Sing|Deg=Pos
grande	grandis	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
et	et2	CONcoo	MORPH=empty
grave	grauis	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
obviam	obuiam	ADV	Deg=Pos
ense	ensis	NOMcom	Case=Abl|Numb=Sing
it	eo1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
";"	";"	PUNC	MORPH=empty
quem	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Masc
advorsum	aduersus3	PRE	Deg=Pos
aptus	aptus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
,	,	PUNC	MORPH=empty
[	[	PUNC	MORPH=empty
alter	alter	PROind	Case=Nom|Numb=Sing|Gend=Masc
in	in	PRE	MORPH=empty
promptu	promptus1	NOMcom	Case=Abl|Numb=Sing
occupat	occupo2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
unde	unde1	ADVrel	MORPH=empty
aut	aut	CONcoo	MORPH=empty
quis	quis2	PROind	Case=Nom|Numb=Sing|Gend=MascFem
non	non	ADVneg	MORPH=empty
mortalis	mortalis2	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
florem	flos	NOMcom	Case=Acc|Numb=Sing
liberum	liberi	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
invidit	inuideo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
meum	meus	PROpos	Case=Acc|Numb=Sing|Gend=MascNeut
?	?	PUNC	MORPH=empty
regina	regina	NOMcom	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
aderit	assum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
tempus	tempus1	NOMcom	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
cum	cum3	CONsub	MORPH=empty
hice	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Masc
torris	torris	NOMcom	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
[	[	PUNC	MORPH=empty
quem	quis1	PROint	Case=Acc|Numb=Sing|Gend=Masc
amburi	amburo	VER	Case=Nom|Numb=Sing|Gend=Masc
vides	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
fere	fere	ADV	Deg=Pos
exanclavimus	exanclo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1
Tyranni	tyrannus	NOMcom	Case=Nom|Numb=Plur
sævum	saeuus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
ingenium	ingenium	NOMcom	Case=Acc|Numb=Sing
atque	atque1	CONcoo	MORPH=empty
execrabile	exsecrabilis	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
passimque	passim	ADV	Deg=Pos
{passimque}	que	CON	MORPH=empty
prædam	praeda	NOMcom	Case=Acc|Numb=Sing
pecua	pecu	NOMcom	Case=Nom|Numb=Sing
vellebant	uello	VER	Numb=Plur|Mood=Ind|Tense=Impa|Voice=Act|Person=3
agris	ager	NOMcom	Case=Abl|Numb=Plur
multa	multus	ADJqua	Case=Nom|Numb=Plur|Gend=Neut|Deg=Pos
amittuntur	amitto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
tarditie	tardities	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
socordia	socordia	NOMcom	Case=Nom|Numb=Sing
Ita	ita	ADV	Deg=Pos
et	et2	CONcoo	MORPH=empty
fletu	fletus	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
tenebris	tenebrae	NOMcom	Case=Abl|Numb=Plur
obstinatus	obstinatus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
speciem	species	NOMcom	Case=Acc|Numb=Sing
[	[	PUNC	MORPH=empty
amisi	amitto	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1
luminis	lumen	NOMcom	Case=Gen|Numb=Sing
conspiciendi	conspicio	VER	Case=Gen|Numb=Sing|Gend=MascNeut|Mood=Ger|Voice=Act
insolentia	insolentia	NOMcom	Case=Abl|Numb=Sing
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
adsum	assum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
apud	apud	PRE	MORPH=empty
te	tu	PROper	Case=Acc|Numb=Sing
,	,	PUNC	MORPH=empty
genitor	genitor	NOMcom	Case=Nom|Numb=Sing
non	non	ADVneg	MORPH=empty
genus	genus1	NOMcom	Case=Acc|Numb=Sing
virum	uir	NOMcom	Case=Acc|Numb=Sing
ornat	orno	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
generi	genus1	NOMcom	Case=Dat|Numb=Sing
vir	uir	NOMcom	Case=Nom|Numb=Sing
fortis	fortis	ADJqua	Case=Nom|Numb=Sing|Gend=Com|Deg=Pos
loco	locus	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
qualis	qualis2	PROint	Case=Nom|Numb=Sing|Gend=MascFem
fuerit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
fama	fama	NOMcom	Case=Nom|Numb=Sing
celebrescat	celebresco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
tua	tuus	PROpos	Case=Nom|Numb=Sing|Gend=Fem
simul	simul1	ADV	Deg=Pos
aurem	auris	NOMcom	Case=Acc|Numb=Sing
adtendo	attendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
,	,	PUNC	MORPH=empty
ut	ut4	CONsub	MORPH=empty
quirem	queo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1
exaudire	exaudio	VER	Mood=Inf|Tense=Pres|Voice=Act
amplius	ample	ADV	Deg=Comp
si	si2	CONsub	MORPH=empty
unquam	umquam	ADV	Deg=Pos
præpediar	praepedio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=1
:	:	PUNC	MORPH=empty
gnate	natus1	NOMcom	Case=Voc|Numb=Sing
,	,	PUNC	MORPH=empty
puer	puer	NOMcom	Case=Voc|Numb=Sing
,	,	PUNC	MORPH=empty
ne	ne4	CONsub	MORPH=empty
[	[	PUNC	MORPH=empty
attenderis	attendo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=2
petere	peto	VER	Mood=Inf|Tense=Pres|Voice=Act
a	ab	PRE	MORPH=empty
me	ego	PROper	Case=Abl|Numb=Sing
id	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
quod	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Neut
nefas	nefas	NOMcom	Case=Ind
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
concedi	concedo1	VER	Mood=Inf|Tense=Pres|Voice=Pass
tibi	tu	PROper	Case=Dat|Numb=Sing
ergo	ergo2	CONcoo	MORPH=empty
med	ego	PROper	Case=Acc|Numb=Sing
Argos	Argos	NOMpro	Case=Acc|Numb=Plur
referam	refero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
,	,	PUNC	MORPH=empty
nam	nam	CONcoo	MORPH=empty
hic	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Masc
sum	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
gnobilis	gnobilis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
,	,	PUNC	MORPH=empty
ne	ne4	CONsub	MORPH=empty
cui	quis2	PROind	Case=Dat|Numb=Sing|Gend=Com
cognoscar	cognosco	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Pass|Person=1
noto	notus2	ADJqua	Case=Abl|Numb=Sing|Deg=Pos
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
benigne	benigne	ADV	Deg=Pos
et	et2	CONcoo	MORPH=empty
pro	pro1	PRE	MORPH=empty
beneficio	beneficium	NOMcom	Case=Abl|Numb=Sing
largi	largus	ADJqua	Case=Gen|Gend=Masc|Deg=Pos
atque	atque1	CONcoo	MORPH=empty
ampliter	ampliter	ADV	Deg=Pos
Ogygia	ogygius	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Pos
mœnia	moenia	NOMcom	Case=Acc|Numb=Plur
Sol	sol	NOMcom	Case=Nom|Numb=Sing
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
micantem	micans	VER	Case=Acc|Numb=Sing|Gend=MascFem|Mood=Par|Tense=Pres|Voice=Act
candido	candidus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
curru	currus	NOMcom	Case=Abl|Numb=Sing
atque	atque1	CONcoo	MORPH=empty
equis	equus	NOMcom	Case=Abl|Numb=Plur
flammam	flamma	NOMcom	Case=Acc|Numb=Sing
citatis	citatus	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
fervido	feruidus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
ardore	ardor	NOMcom	Case=Abl|Numb=Sing
explicas	explico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
,	,	PUNC	MORPH=empty
quianam	quianam	ADV	Deg=Pos
tam	tam	ADV	Deg=Pos
adverso	aduersus1	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
augurio	augurium	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
inimico	inimicus2	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
omine	omen	NOMcom	Case=Abl|Numb=Sing
Thebis	Thebae	NOMpro	Case=Abl|Numb=Plur
radiatum	radio	VER	Case=Acc|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
lumen	lumen	NOMcom	Case=Acc|Numb=Sing
ostentas	ostento	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
[	[	PUNC	MORPH=empty
tuum	tuus	PROpos	Case=Acc|Numb=Sing|Gend=MascNeut
]	]	PUNC	MORPH=empty
?	?	PUNC	MORPH=empty
Num	num	ADVint	MORPH=empty
pariter	pariter	ADV	Deg=Pos
videor	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1
patriis	patrius	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
vesci	uescor	VER	Mood=Inf|Tense=Pres|Voice=Pass
præmiis	praemium	NOMcom	Case=Abl|Numb=Plur
?	?	PUNC	MORPH=empty
Iussit	iubeo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
proficisci	proficiscor	VER	Mood=Inf|Tense=Pres|Voice=Dep
exilium	exsilium	NOMcom	Case=Acc|Numb=Sing
quovis	quiuis	PROind	Case=Abl|Numb=Sing|Gend=MascNeut
gentium	gens	NOMcom	Case=Gen|Numb=Plur
,	,	PUNC	MORPH=empty
ne	ne4	CONsub	MORPH=empty
scelere	scelus	NOMcom	Case=Abl|Numb=Sing
tuo	tuus	PROpos	Case=Abl|Numb=Sing|Gend=MascNeut
Thebani	Thebani	NOMpro	Case=Nom|Numb=Plur
vastescant	uastesco	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
agri	ager	NOMcom	Case=Gen|Numb=Sing
vicissitatemque	uicis	NOMcom	Case=Acc|Numb=Sing
{vicissitatemque}	uicissitudo	NOMcom	Case=Acc|Numb=Sing
{vicissitatemque}	que	CON	MORPH=empty
inperitandi	imperito	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
tradidit	trado	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
natus	nascor	VER	Case=Nom|Numb=Sing|Gend=Masc
uti	ut4	CONsub	MORPH=empty
tute	tu	PROper	Case=Nom|Numb=Sing
sceptrum	sceptrum	NOMcom	Case=Acc|Numb=Sing
poteretur	potior	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Dep|Person=3
patris	pater	NOMcom	Case=Gen|Numb=Sing
egredere	egredior	VER	Numb=Sing|Mood=Inf|Tense=Pres|Voice=Act
exi	exeo1	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
ecfer	effero2	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
te	tu	PROper	Case=Acc|Numb=Sing
,	,	PUNC	MORPH=empty
elimina	elimino	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
urbe	urbs	NOMcom	Case=Abl|Numb=Sing
!	!	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
Ibi	ibi	ADV	Deg=Pos
fas	fas	NOMcom	Case=Ind
,	,	PUNC	MORPH=empty
ibi	ibi	ADV	Deg=Pos
cunctam	cunctus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
antiquam	antiquus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
castitudinem	castitas	NOMcom	Case=Acc|Numb=Sing
delubra	delubrum	NOMcom	Case=Acc|Numb=Plur
cælitum	caeles1	NOMcom	Case=Gen|Numb=Plur
,	,	PUNC	MORPH=empty
aras	ara	NOMcom	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
sanctitudines	sanctitudo	NOMcom	Case=Acc|Numb=Plur
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
ne	ne4	CONsub	MORPH=empty
horum	hic1	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
dividiæ	diuidia	NOMcom	Case=Nom|Numb=Plur
et	et2	CONcoo	MORPH=empty
discordiæ	discordia	NOMcom	Case=Nom|Numb=Plur
dissipent	dissipo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
disturbent	disturbo2	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
tantas	tantus	PROdem	Case=Acc|Numb=Plur|Gend=Fem
et	et2	CONcoo	MORPH=empty
tam	tam	ADV	Deg=Pos
opimas	opimus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem|Deg=Pos
civium	ciuis	NOMcom	Case=Gen|Numb=Plur
divitias	diuitiae	NOMcom	Case=Acc|Numb=Plur
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
ab	ab	PRE	MORPH=empty
dracontis	draco	NOMcom	Case=Gen|Numb=Sing
stirpe	stirps	NOMcom	Case=Abl|Numb=Sing
armata	armatus2	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
exortus	exorior	VER	Case=Nom|Numb=Sing|Gend=Masc|Mood=Par|Tense=Perf|Voice=Dep
genere	genus1	NOMcom	Case=Abl|Numb=Sing
antiquior	antiquus	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Comp
obit	obeo1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
nunc	nunc	ADV	Deg=Pos
vestra	uester	PROpos	Case=Nom|Numb=Sing|Gend=Neut
mœnia	moenia	NOMcom	Case=Acc|Numb=Plur
,	,	PUNC	MORPH=empty
omnis	omnis	PROind	Case=Acc|Numb=Plur|Gend=MascFem
saucios	saucius	ADJqua	Case=Acc|Numb=Plur|Gend=Masc|Deg=Pos
convisit	conuiso	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ut	ut4	CONsub	MORPH=empty
curentur	curo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
diligentius	diligenter	ADV	Deg=Comp
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
quæ	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Neut
ego	ego	PROper	Case=Nom|Numb=Sing
cuncta	cunctus	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
esse	sum1	VER	Mood=Inf|Tense=Pres|Voice=Act
fluxa	fluxus2	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
in	in	PRE	MORPH=empty
mea	meus	PROpos	Case=Abl|Numb=Sing|Gend=Fem
re	res	NOMcom	Case=Abl|Numb=Sing
crepera	creper	ADJcar	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
comperi	comperio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1
O	o	INJ	MORPH=empty
quibus	quis1	PROrel	Case=Abl|Numb=Plur|Gend=Com
oculis	oculus	NOMcom	Case=Abl|Numb=Plur
quisquam	quisquam	PROind	Case=Nom|Numb=Sing|Gend=MascFem
nostrum	nos	PROper	Case=Gen|Numb=Sing
poterit	possum1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
illorum	ille	PROdem	Case=Gen|Numb=Plur|Gend=MascNeut
optui	obtueor	VER	Mood=Inf|Tense=Pres|Voice=Act
vultus	uultus	NOMcom	Case=Nom|Numb=Plur
,	,	PUNC	MORPH=empty
quos	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Masc
iam	iam	ADV	Deg=Pos
ab	ab	PRE	MORPH=empty
armis	arma	NOMcom	Case=Abl|Numb=Plur
anni	annus	NOMcom	Case=Gen|Numb=Sing
porcent	porceo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
?	?	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
Et	et2	CONcoo	MORPH=empty
nonne	nonne	ADVint.neg	MORPH=empty
Argivos	Argiui	NOMcom	Case=Acc|Numb=Plur
fremere	fremo	VER	Mood=Inf|Tense=Pres|Voice=Act
bellum	bellum	NOMcom	Case=Acc|Numb=Sing
et	et2	CONcoo	MORPH=empty
velle	uolo3	VER	Mood=Inf|Tense=Pres|Voice=Act
vim	uis	NOMcom	Case=Acc|Numb=Sing
vulgum	uulgus	NOMcom	Case=Acc|Numb=Sing
videt	uideo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
?	?	PUNC	MORPH=empty
Sapimus	sapio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
animo	animus	NOMcom	Case=Abl|Numb=Sing
,	,	PUNC	MORPH=empty
fruimur	fruor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
anima	anima	NOMcom	Case=Nom|Numb=Sing
:	:	PUNC	MORPH=empty
sine	sine	PRE	MORPH=empty
animo	animus	NOMcom	Case=Abl|Numb=Sing
anima	anima	NOMcom	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
debilis	debilis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
!	!	PUNC	MORPH=empty
sed	sed	CONcoo	MORPH=empty
iam	iam	ADV	Deg=Pos
Amphilocum	Amphilochus	NOMcom	Case=Acc|Numb=Sing
huc	huc	ADV	Deg=Pos
vadere	uado2	VER	Mood=Inf|Tense=Pres|Voice=Act
cerno	cerno	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
,	,	PUNC	MORPH=empty
[	[	PUNC	MORPH=empty
et	et2	CONcoo	MORPH=empty
nobis	nos	PROper	Case=Dat|Numb=Plur
datur	do	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
bona	bonus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
pausa	pausa	NOMcom	Case=Abl|Numb=Sing
loquendi	loquor	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Dep
tempusque	tempus	NOMcom	Case=Acc|Numb=Sing
{tempusque}	que	CON	MORPH=empty
in	in	PRE	MORPH=empty
castra	castra2	NOMcom	Case=Acc|Numb=Plur
revorti	reuertor	VER	Mood=Inf|Tense=Pres|Voice=Pass
eaque	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
{eaque}	que	CON	MORPH=empty
ivi	iuis	NOMcom	Case=Gen|Numb=Sing
hoc	hic1	PROdem	Case=Nom|Numb=Sing|Gend=MascNeut
causa	causa	NOMcom	Case=Abl|Numb=Sing
,	,	PUNC	MORPH=empty
ut	ut4	CONsub	MORPH=empty
ne	ne4	CONsub	MORPH=empty
quis	quis2	PROind	Case=Nom|Numb=Sing|Gend=MascFem
nostra	noster	PROpos	Case=Nom|Numb=Plur|Gend=Fem
auribus	auris	NOMcom	Case=Dat|Numb=Plur
verba	uerbum	NOMcom	Case=Acc|Numb=Plur
cleperet	clepo	VER	Numb=Sing|Mood=Sub|Tense=Impa|Voice=Act|Person=3
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
fateor	fateor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
.	.	PUNC	MORPH=empty
Sed	sed	CONcoo	MORPH=empty
cur	cur	ADVint	MORPH=empty
proferre	profero	VER	Mood=Inf|Tense=Pres|Voice=Act
†	†	PUNC	MORPH=empty
hæc	hic1	PROdem	Case=Acc|Numb=Plur|Gend=Neut
†	†	PUNC	MORPH=empty
pigrem	pigro	ADJqua	Numb=Sing|Gend=MascFem|Deg=Pos|Mood=Sub|Tense=Pres|Voice=Act|Person=1
†	†	PUNC	MORPH=empty
?	?	PUNC	MORPH=empty
aut	aut	CONcoo	MORPH=empty
huius	hic1	PROdem	Case=Gen|Numb=Sing|Gend=Com
dubitem	dubito	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1
parcere	parco	VER	Mood=Inf|Tense=Pres|Voice=Act
capiti	caput	NOMcom	Case=Dat|Numb=Sing
?	?	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
.	.	PUNC	MORPH=empty
qui	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Masc
,	,	PUNC	MORPH=empty
nisi	nisi	CONsub	MORPH=empty
genitorem	genitor	NOMcom	Case=Acc|Numb=Sing
ullo	ullus	PROind	Case=Abl|Numb=Sing|Gend=MascNeut
,	,	PUNC	MORPH=empty
nullum	nullus	PROind	Case=Acc|Numb=Sing|Gend=MascNeut
meis	meus	PROpos	Case=Dat|Numb=Plur|Gend=Com
dat	do	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
finem	finis	NOMcom	Case=Acc|Numb=Sing
miseriis	miseria	NOMcom	Case=Dat|Numb=Plur
quid	quis1	PROint	Case=Nom|Numb=Sing|Gend=Neut
istuc	istic1	PROdem	Case=Nom|Numb=Sing|Gend=Neut
,	,	PUNC	MORPH=empty
gnata	nata	NOMcom	Case=Nom|Numb=Sing
unica	unicus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
,	,	PUNC	MORPH=empty
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
,	,	PUNC	MORPH=empty
Demonassa	Demonassa	NOMpro	Case=Nom|Numb=Sing
,	,	PUNC	MORPH=empty
obsecro	obsecro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
,	,	PUNC	MORPH=empty
quod	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
,	,	PUNC	MORPH=empty
mecum	ego	PROper	Case=Abl|Numb=Sing
{mecum}	cum3	CON	MORPH=empty
,	,	PUNC	MORPH=empty
agere	ago	VER	Mood=Inf|Tense=Pres|Voice=Act
expetens	expeto	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
timidam	timidus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
e	ex	PRE	MORPH=empty
tecto	tectum	NOMcom	Case=Abl|Numb=Sing
excies	excio	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2
?	?	PUNC	MORPH=empty
loquere	loquor	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Dep|Person=2
proprie	proprie	ADV	Deg=Pos
ac	ac1	CONcoo	MORPH=empty
pavorem	pauor	NOMcom	Case=Acc|Numb=Sing
hunc	hic1	PROdem	Case=Acc|Numb=Sing|Gend=Masc
meum	meus	PROpos	Case=Acc|Numb=Sing|Gend=MascNeut
expectora	exspecto	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2
O	o	INJ	MORPH=empty
quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
cesso	cesso	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
ire	eo1	VER	Mood=Inf|Tense=Pres|Voice=Act
ad	ad2	PRE	MORPH=empty
eam	is	PROdem	Case=Acc|Numb=Sing|Gend=Fem
?	?	PUNC	MORPH=empty
Em	hem	INJ	MORPH=empty
præsto	praesto2	ADV	Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
!	!	PUNC	MORPH=empty
Camo	camus	NOMcom	Case=Abl|Numb=Sing
[	[	PUNC	MORPH=empty
vide	uideo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act|Person=2
]	]	PUNC	MORPH=empty
collum	collum	NOMcom	Case=Acc|Numb=Sing
gravem	grauis	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Pos
